,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,x,y,width,height,color,block,blockNum,discreteWorld,trialStartTime,turnStartTime,timeElapsedInTurn,timeElapsedInTrial,eventType,individualPracticeAttempts,practice
29,5ef7fcd1ce2f7f58fcd0a9f3,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310417200.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,L,3.0,1,1,3,2,2,1,"[10, 47, 179, 155]","{'x': 3, 'y': 2, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310363230.0,1593310390076.0,27124,53970,block,,False
30,5ef7fcf0ce2f7f58fcd0a9f5,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310448572.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,L,3.0,3,1,7,0,2,1,"[10, 47, 179, 155]","{'x': 7, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310363230.0,1593310440347.0,8225,85342,block,,False
31,5ef7fcf2ce2f7f58fcd0a9f6,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310450250.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,L,3.0,3,1,9,0,2,1,"[10, 47, 179, 155]","{'x': 9, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310363230.0,1593310440347.0,9903,87020,block,,False
32,5ef7fcf4ce2f7f58fcd0a9f7,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310452127.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,L,3.0,3,1,7,1,1,2,"[179, 47, 10, 155]","{'x': 7, 'y': 1, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310363230.0,1593310440347.0,11780,88897,block,,False
33,5ef7fcf6ce2f7f58fcd0a9f8,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310454331.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,L,3.0,3,1,7,3,1,2,"[179, 47, 10, 155]","{'x': 7, 'y': 3, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310363230.0,1593310440347.0,13984,91101,block,,False
34,5ef7fd1bce2f7f58fcd0a9fb,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310491382.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,C,4.0,1,1,1,0,1,2,"[179, 47, 10, 155]","{'x': 1, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310461302.0,1593310484648.0,6734,30080,block,,False
35,5ef7fd1dce2f7f58fcd0a9fc,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310493503.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,C,4.0,1,1,4,0,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310461302.0,1593310484648.0,8855,32201,block,,False
36,5ef7fd1fce2f7f58fcd0a9fd,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310495640.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,C,4.0,1,1,1,2,2,1,"[10, 47, 179, 155]","{'x': 1, 'y': 2, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",2,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310461302.0,1593310484648.0,10992,34338,block,,False
37,5ef7fd21ce2f7f58fcd0a9fe,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310497959.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,C,4.0,1,1,3,2,2,1,"[10, 47, 179, 155]","{'x': 3, 'y': 2, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310461302.0,1593310484648.0,13311,36657,block,,False
38,5ef7fd54ce2f7f58fcd0aa00,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310548614.0,3ZY8KE4ISN3GOXYDS96PU3THAVNQVI,Pi,C,4.0,3,1,8,0,2,1,"[10, 47, 179, 155]","{'x': 8, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1593310461302.0,1593310541140.0,7474,87312,block,,False
